Date,RequestedQTY,GoodsIssuedQTY,InvoicedQTY,PDO number,req_Illy,req_Teddy,req_Thun,req_other,inv_Illy,inv_Teddy,inv_Thun,inv_other,req_ThunB2B,req_ThunB2C,req_ThunB2B_AA,req_ThunB2B_PP,req_ThunB2B_Sorter,req_ThunB2B_Sort_BVB,req_ThunB2B_Sort_SM,req_ThunB2B_SortSM_10more_no,req_ThunB2B_SortSM_10more_yes,Thun_PDOs,req_BowlPros,inv_BowlPros,AVGperPDO_Thun_ReqQ,AVGperPDO_Thun_SKU,AVGperPDOThunB2B_ReqQ,AVGperPDOThunB2B_InvQ,AVGperPDOThunB2B_SKU,AVGperPDOThunB2B_PDOs,AVGperPDOThunB2C_ReqQ,AVGperPDOThunB2C_InvQ,AVGperPDOThunB2C_SKU,AVGperPDOThunB2C_PDOs,AVGperPDOThunB2Bsort_ReqQ,AVGperPDOThunB2Bsort_InvQ,AVGperPDOThunB2Bsort_SKU,ThunB2Bsort_PDOs,AVGperPDOThunB2Bpp_ReqQ,AVGperPDOThunB2Bpp_InvQ,AVGperPDOThunB2Bpp_SKU,ThunB2Bpp_PDOs,AVGperPDOThunB2Baa_ReqQ,AVGperPDOThunB2Baa_InvQ,AVGperPDOThunB2Baa_SKU,ThunB2Baa_PDOs,AVGperPDO_ReqQ,AVGperPDO_InvQ,AVGperPDO_SKU,BOL_B2B Thun,BOL_B2B AA Thun,BOL_B2B P&P Thun,BOL_B2B Sorter Thun,BOL_B2B Sorter SM Thun,BOL_B2B Sorter BVB Thun,BOL_B2B Sorter riassortimenti WHS,BOL_B2C Thun,BOL_B2C Sorter Thun,BOL_B2C P2L Thun,BOL_Inbound Thun
10/30/2017,375199,340617,339295,13818,18470,66175,288113,2441,17148,58957,260768,2422,286324,1789,89980,13773,182571,29374,153197,7324,145873,9846,0,0,29.45246801,4.997562462,31.47318991,28.49437589,5.224746096,9157,2.596516691,2.497822932,1.978229318,689,39.1129101,33.97507456,8.625905411,4694,10.2304379,9.312993539,1.499641062,1393,29.43094463,28.81791531,1.71465798,3070,27.89559953,25.23227998,6.297031896,,,,,,,,,,,
11/6/2017,333730,292174,290614,14068,19530,48277,263815,2108,17952,41045,229521,2096,262275,1540,77345,11565,173365,34480,138885,9470,129415,9401,0,0,27.8637379,4.72683757,29.24278495,25.39663111,4.847276811,8905,3.10483871,3.016129032,2.564516129,496,30.64525339,24.95628123,6.546395432,5604,13.23124231,11.95571956,2.027060271,813,31.3159164,30.78054662,1.941720257,2488,25.16599742,21.89014319,6.224713993,,,,,,,,,,,
11/13/2017,377772,351225,349444,14712,19105,14792,341400,2475,17324,9819,319835,2466,339160,2240,81599,17356,240205,34015,206190,12292,193898,10602,0,0,32.2026976,6.4576495,34.15639476,31.99003021,6.697885196,9930,3.333333333,3.254464286,2.907738095,672,32.41547394,29.93856333,8.257899001,7406,17.20238095,15.54464286,2.786706349,1008,53.93403694,52.94656992,1.677440633,1516,26.64530941,24.66049732,5.999646793,,,,,,,,,,,
11/20/2017,329692,297978,296674,23009,16776,14234,290193,8489,15472,9688,263064,8450,281005,9188,48194,19299,213512,18942,194570,11582,182988,16382,0,0,17.72036381,3.873336589,21.32814871,19.27534143,4.2715478,13180,2.870081199,2.847282948,2.234228607,3202,30.80640508,27.59246971,6.394691287,6932,15.3377227,12.90549961,2.171959721,1291,9.633649385,9.30340932,1.849304015,4957,14.5441922,13.07630593,3.744633017,,,,,,,,,,,
11/27/2017,220209,199683,197092,15086,29005,11260,176520,3424,26414,7765,159504,3409,172425,4095,26336,16332,129757,15471,114286,9660,104626,9468,0,0,18.6322349,4.462188424,21.63674033,19.50740834,4.873556002,7964,2.722739362,2.684175532,2.283909574,1504,25.33476815,23.48288006,6.458618666,5111,15.39627907,13.33767442,2.906046512,1075,14.77952756,11.80989876,1.506749156,1778,15.2078407,13.62400608,4.2782272,,,,,,,,,,,
12/4/2017,262297,243068,241766,13890,17621,12235,228460,3981,16318,8472,213009,3967,222148,6312,28512,7536,186100,18995,167105,7447,159658,9160,0,0,24.94257642,4.885480349,30.83745142,28.74125486,5.461687951,7204,3.231595092,3.052658487,2.763292434,1956,44.05585799,42.55455621,8.351005917,4225,6.325189553,5.452401011,1.577927548,1187,15.90904018,11.59988839,1.222098214,1792,19.46868522,17.9370003,4.425673675,,,,,,,,,,,
12/11/2017,524541,469952,468059,21699,27875,37965,452204,6497,25982,31959,403632,6486,442897,9307,149958,15704,277235,44930,232305,11251,221054,15179,0,0,29.79320113,4.585216417,38.95575688,34.69654323,5.417275046,11369,2.452230971,2.41312336,2.102362205,3810,41.19238151,35.70633397,8.054185737,6773,11.44714765,9.398489933,2.406040268,1192,44.13836663,41.54612221,1.225029377,3404,24.78340426,22.11224586,5.211820331,,,,,,,,,,,
12/18/2017,484817,435379,433650,17852,17500,26592,436830,3895,15771,20637,393355,3887,432269,4561,41440,18848,371981,39259,332722,9977,322745,13399,0,0,32.59795507,6.056869916,38.09517934,34.27319996,6.812020798,11347,2.199805068,2.147660819,1.881091618,2052,59.303848,54.65942839,10.92798978,6263,9.636979167,8.1984375,2.030729167,1920,13.38274336,9.742414665,1.566055626,3164,27.99300133,25.05639424,6.064665394,,,,,,,,,,,
12/25/2017,255069,216394,215488,10508,14542,39066,198934,2527,13636,18664,180668,2520,194220,4714,17217,25853,151150,17606,133544,7672,125872,7130,0,0,27.90042076,5.846984572,32.27251579,29.26138252,6.630109671,6018,4.239208633,4.10881295,1.60881295,1112,37.91735954,35.76719577,8.276392038,3969,24.55576382,23.55857545,5.300843486,1067,17.84215886,9.16293279,1.420570265,982,13.31756102,11.40928904,4.319595118,,,,,,,,,,,
1/1/2018,329979,305534,304289,13854,14720,13480,296673,5106,13475,7873,277839,5102,286482,10191,11509,23767,251206,17337,233869,8275,225594,9520,0,0,31.16313025,5.692121849,37.85438689,35.43670719,6.137552854,7568,5.22079918,4.945696721,3.965163934,1952,60.19136691,56.95731415,9.676498801,4170,17.74775449,16.25374251,2.579341317,1336,5.709505335,4.344325897,1.286129971,2062,23.86927963,22.00043309,5.09571243,,,,,,,,,,,
1/8/2018,385145,348931,347592,23317,18578,64584,293915,8068,17239,51136,271176,8041,257064,36851,19817,34411,202836,28465,174371,8155,166216,17527,0,0,16.76927027,3.940720032,25.04276668,23.00594252,4.306283488,10265,5.074497384,4.822362985,3.423987882,7262,35.60105356,32.77945566,6.42071993,5695,12.99135338,12.20225564,1.688345865,2660,10.34502618,8.910471204,1.647643979,1910,16.69034672,15.06299213,4.849784661,,,,,,,,,,,
1/15/2018,439563,389894,388982,24937,13983,43558,374857,7165,13071,29011,339796,7104,357716,17141,62187,109107,186422,16951,169471,15904,153567,19862,0,0,18.89824791,3.165038767,21.98588351,19.8921009,3.197139876,16293,4.802745867,4.537405436,3.018492575,3569,21.82363274,20.70523481,4.217589882,8539,26.14121589,21.58879847,1.762087123,4178,17.51845638,15.96812081,2.437080537,3576,17.74858314,15.70678082,3.862293501,,,,,,,,,,,
1/22/2018,369168.998,338568,337180,19489,18405,42039,302166.998,6558,17017,24550,289261,6352,289980,12186.998,23324,48688,217968,16238,201730,8190,193540,14140,0,0,21.33429972,2.949080622,25.22701525,24.17978214,2.970196078,11475,4.572982364,4.239399625,2.858161351,2665,32.27509624,31.01406574,4.029167901,6754,38.72575517,37.04610493,1.555643879,1258,6.577245163,6.176725383,1.418712099,3463,19.17745955,17.517595,3.961374284,,,,,,,,,,,
1/29/2018,264219,246491,245533,18345,12251,18579,224648,8741,11293,18333,207181,8726,216803,7845,12095,41785,162923,11713,151210,8549,142661,13267,0,0,16.93284088,3.856561393,18.8360556,17.33310165,4.01607298,11510,4.464997154,4.369379624,2.8116107,1757,29.77292656,28.39459262,6.841432225,5474,9.737701096,7.834693402,1.485660993,4289,6.903835146,5.992558672,1.375500859,1747,14.53748419,13.5088279,4.100819537,,,,,,,,,,,
2/5/2018,300974,265499,264363,19849,16144,65562,213529,5739,15008,59511,184128,5716,209495,4034,42281,29063,138151,23989,114162,12136,102026,15419,0,0,13.84843375,2.393994422,14.43697884,12.41223899,2.390462408,14511,4.442731278,4.420704846,2.450440529,908,18.32316669,17.37567962,2.927065376,7541,9.806005398,8.443319838,1.937246964,2964,10.54792811,6.005491762,1.715676485,4006,15.31933842,13.45516539,3.678778626,,,,,,,,,,,
2/12/2018,286269.998,269344,268251,17012,15286,31725,229568.998,9690,14193,30720,213694,9644,223777.998,5791,19243,28349.998,176185,34702,141483,8841,132642,11875,0,0,19.33212615,4.520926316,21.26560848,19.76137983,4.769457379,10523,4.283284024,4.249260355,2.586538462,1352,27.53346888,26.02846419,6.856740694,6394,18.52018099,16.00390625,1.53125,1536,7.436174315,6.533359044,1.540686464,2593,17.0286767,15.95633032,4.626070919,,,,,,,,,,,
2/19/2018,308021,289394,288070,19132,18638,9942,270893,8548,17303,9682,252578,8507,268707,2186,15875,54798,198034,24076,173958,13923,160035,14190,0,0,19.09295278,3.875264271,19.80711969,18.4608638,3.955041274,13568,3.514469453,3.435691318,2.135048232,622,23.65798901,22.2271316,5.406138046,8374,18.64305085,17.43932203,1.756271186,2950,6.967023173,5.749108734,1.430481283,2244,16.32748414,15.26268499,3.948572939,,,,,,,,,,,
2/26/2018,250197,227258,225688,17233,17346,9247,215174,8430,15772,9059,192470,8387,213164,2010,15734,52508,144922,13341,131581,12772,118809,12196,0,0,17.64004592,3.462610692,18.30210391,16.3544869,3.534650064,11645,3.647912886,3.604355717,1.940108893,551,18.92204231,16.476234,4.462131105,7658,42.68877969,41.75429975,2.266175266,1221,5.820679682,4.805133767,1.526753435,2766,14.85066825,13.3998218,3.691951292,,,,,,,,,,,
3/5/2018,292421,280634,279283,16581,23824,24296,237485,6816,22473,23494,226526,6790,235562,1923,70537,25467,139558,17767,121791,8880,112911,11515,0,0,20.63699522,3.5556231,21.51442132,20.51652063,3.633534137,10956,3.440071556,3.393559928,2.02862254,559,24.58860649,23.11148116,5.094127958,5705,14.40780543,14.1668552,1.662895928,1768,20.08641975,19.48923342,2.241458513,3483,18.06394491,17.25768569,4.060870635,,,,,,,,,,,
3/12/2018,217179,209159,208037,11014,16440,42705,150581,7453,15318,41485,143815,7419,148547,2034,20413,33156,94978,11236,83742,4911,78831,6059,0,0,24.82769434,4.453045057,26.7381982,25.56486486,4.689369369,5550,3.996070727,3.497053045,1.876227898,509,28.14937759,26.67012448,6.589804386,3374,44.41767068,43.81392236,2.161981258,747,14.16445066,13.4156753,1.523442967,1429,20.18007124,19.33286464,5.571991001,,,,,,,,,,,
3/19/2018,372572,364698,363699,13012,14875,40805,311493,5399,13876,39474,304972,5377,309028,2465,33940,34243,240845,29106,211739,6781,204958,8936,0,0,34.85821397,6.431177261,36.89886567,36.12047761,6.70841791,8375,4.393939394,4.390374332,2.292335116,561,36.86333027,36.02112029,8.116314662,6534,53.41809672,52.93603744,1.953198128,641,28.26833333,27.67916667,1.5825,1200,29.04509636,28.35554342,6.748303035,,,,,,,,,,,
3/26/2018,416682.282,399925.282,399042.282,21155,12551,47709,350146.282,6276,11668,47465,333688.282,6221,348109.282,2037,34783,37658.282,275668,20582,255086,7122,247964,17455,0,0,20.05994168,4.034775136,20.68385514,19.70643387,4.105525847,16830,3.2592,3.2464,2.1296,625,40.02977487,38.69455338,7.77966594,6885,7.812467651,7.215213647,1.425837321,4807,6.802209031,5.948569482,1.689178669,5138,19.88172825,19.04211824,4.800516154,,,,,,,,,,,
4/2/2018,243239,239888,238705,8874,15165,29832,192317,5925,13982,29766,189048,5909,190044,2273,10829,26977,152238,12162,140076,3103,136973,4857,0,0,39.59584105,7.386246654,43.95097132,43.19565217,7.986817761,4324,4.264540338,4.25891182,2.514071295,533,58.52229055,57.65641814,11.78862414,2602,40.66063348,40.44645551,3.271493213,663,10.20868744,9.386213409,1.597733711,1059,27.76459854,27.25570255,7.088617701,,,,,,,,,,,
4/9/2018,257189,247574,246011,12760,21352,34783,195815,5239,19789,32253,188733,5236,192883,2932,20688,42415,129780,18200,111580,5610,105970,8125,0,0,24.12246154,4.250215385,26.11076549,25.15377333,4.420881796,7394,4.010943912,4.002735978,2.523939808,731,36.89583333,35.40839041,7.522260274,3504,34.09960784,33.96705882,2.034509804,1275,7.764053537,7.115869981,1.428680688,2615,20.2725204,19.37727558,5.129865035,,,,,,,,,,,
4/16/2018,285313.98,277823,276629,11897,14799,30483,234328.98,5703,13605,29931,228604,4489,231232.98,3096,25580,34761.98,170891,30522,140369,2601,137768,7674,0,0,30.53544175,6.054209017,36.3174148,35.41840741,6.988063452,6367,2.368783474,2.368018363,1.504973221,1307,62.69657962,60.93122471,13.94998161,2719,25.91343122,25.72952087,1.465224111,1294,11.5671198,11.27570093,1.982582838,2354,24.56249827,23.82356501,6.364280775,,,,,,,,,,,
4/23/2018,304658,302304,301137,11739,16699,34111,250425,3423,15532,33778,248425,3402,248035,2390,48442,30504,169089,25625,143464,3937,139527,7871,0,0,31.81616059,6.114979037,33.38290713,33.11386272,6.29192463,7430,5.419501134,5.41723356,3.133786848,441,46.46826711,46.17466887,10.23537528,3624,20.33266399,20.14323963,1.910977242,1494,21.3049308,21.02292388,2.941608997,2312,26.38557343,26.07663034,6.745805224,,,,,,,,,,,
4/30/2018,123959,121999,120756,6531,15425,31609,73611,3314,14182,31191,72072,3311,71198,2413,11485,14937,44776,6948,37828,2388,35440,3064,0,0,24.02447781,4.432767624,29.001222,28.37474542,4.973930754,2455,3.962233169,3.960591133,2.251231527,609,29.94772118,29.44906166,7.055630027,1492,35.42579075,35.09489051,1.785888078,411,21.65942029,20.4673913,1.721014493,552,19.74333229,19.20677753,6.22183872,,,,,,,,,,,
5/7/2018,304129.96,299664,298194,11360,19769,40009,239196.96,5155,18299,39318,235436,5141,236179.96,3017,111597,26236.96,98346,15066,83280,3176,80104,6742,0,0,35.47863542,4.816374963,40.05086654,39.41834831,5.181109038,5897,3.570414201,3.533727811,2.271005917,845,43.37130243,42.37969095,10.79690949,2265,29.2850171,28.9977195,2.098061574,877,40.74809437,40.30090744,1.545553539,2755,27.51041019,26.99163256,6.121509777,,,,,,,,,,,
5/14/2018,293905.96,288924.98,287884.98,11611,15466,27191,246360.96,4888,14418,26363,242219.98,4884,243993.96,2367,21923,30509.96,191561,19718,171843,2914,168929,7373,0,0,33.41393734,6.929336769,36.02450317,35.41458438,7.310054629,6773,3.945,3.928333333,2.631666667,600,62.59170946,61.73184153,13.98495965,2726,18.98476553,18.8352218,1.709759189,1578,17.58242203,16.95423248,3.51964358,2469,25.63148365,25.10422852,6.541561273,,,,,,,,,,,
5/21/2018,248710,239608,238522,13460,16137,40224,184968,7381,15051,39524,176570,7377,181849,3119,45142,23553,113154,19863,93291,3462,89829,9064,0,0,20.40743601,4.163724625,22.71187711,21.66554265,4.413762957,8007,2.950804163,2.931882687,2.269631031,1057,38.19510537,36.12508498,8.663494222,2942,10.93441838,10.80516994,1.747247487,2089,15.67271505,14.99462366,2.084341398,2976,18.71765945,17.9509627,5.114996992,,,,,,,,,,,
5/28/2018,240705,236842,235448,13971,30261,23388,179905,7151,28861,22413,177052,7122,177724,2181,78388,15448,83888,14902,68986,3348,65638,8964,0,0,20.06916555,3.382307006,21.03432359,20.69818913,3.427032785,8449,4.234951456,4.209708738,2.648543689,515,31.88559483,31.54199924,8.152033447,2631,11.95943838,11.73556942,1.339313573,1282,17.30511464,16.94157848,1.276455026,4536,17.43505364,17.05508843,4.001812119,,,,,,,,,,,
6/4/2018,224398.064,218757.002,217841.002,11260,13622,29129,174789.064,6858,12706,27747,170536.002,6852,172612.064,2177,21033,18249.064,133330,15057,118273,2159,116114,6416,0,0,27.24268454,6.885130923,29.27116568,28.55197592,7.274885535,5897,4.19460501,4.171483622,2.456647399,519,65.60512063,64.55489906,18.13441654,2031,16.56318256,16.19437057,1.85013624,1101,7.642676311,7.027124774,1.458227848,2765,20.23229987,19.64101658,6.248513246,,,,,,,,,,,
6/11/2018,443129.084,307860,306863,11568,15149,30895,390687.084,6398,14152,28618,257715,6378,389244.084,1443,36652,17061.084,335531,26391,309140,4931,304209,7110,0,0,54.94895696,13.30014065,58.13951964,38.27961165,13.96728902,6695,3.477108434,3.453012048,2.537349398,415,93.27126181,58.08866037,24.28404669,3598,30.86633635,30.16455696,3.31283906,553,14.38089623,12.02751572,1.692216981,2544,38.90532139,26.9387791,10.46411946,,,,,,,,,,,
6/18/2018,260428.06,216742,215880,11315,16100,18178,220308.06,5842,15238,17367,177443,5832,219006.06,1302,13959,12447.06,192600,29276,163324,2840,160484,7010,0,0,31.42768331,8.223680456,33.04255582,26.57573929,8.566686783,6628,3.408376963,3.40052356,2.272251309,382,52.31132844,41.26188536,14.26188536,3681,26.77100642,25.92933619,2.458244111,467,5.623387097,4.899193548,1.263709677,2480,23.36268993,19.35588367,6.818165548,,,,,,,,,,,
6/25/2018,208443.042,204649,203416,13699,17081,15376,168207.042,7779,15848,15081,164717,7770,164641.042,3566,15564,23156.042,125921,12091,113830,6036,107794,8813,0,0,19.08703529,4.303755815,20.68614675,20.25480588,4.435356201,7959,4.183840749,4.117096019,3.077283372,854,34.16204459,33.71071234,7.476073953,3678,14.94769751,14.71665603,2.220165922,1567,5.736919676,5.217022845,1.593588799,2714,15.62377444,15.25834772,4.270353418,,,,,,,,,,,
7/2/2018,219166.04,212922,211912,11708,13954,51731,141236.04,12245,12944,50083,136659,12226,135328.04,5908,9108,12590.04,113630,13198,100432,3115,97317,6388,0,0,22.11193488,5.392767689,26.91488465,26.04315831,6.046738266,5028,4.355147059,4.2125,2.975,1360,45.42424242,44.22031122,10.50532351,2442,20.83090663,20.54533153,2.596752368,739,4.877097997,4.210070384,1.532214402,1847,19.0283661,18.40795197,5.341482513,,,,,,,,,,,
7/9/2018,258753.038,251292,250342,14311,16607,27960,191792.038,22394,15645,27103,185289,22305,179805.038,11987,9041,9685.04,161078.998,23414,137664.998,3564,134100.998,7440,0,0,25.77554274,5.640725806,36.9361212,35.69823336,6.841618735,4868,4.652021773,4.466562986,3.367807154,2572,54.94429187,53.54716336,10.1975393,2926,14.41173723,14.11532847,1.852554745,685,7.291964996,5.911694511,1.748607796,1257,18.21444915,17.61612041,5.551554368,,,,,,,,,,,
7/16/2018,241708.06,233040,232077,14982,13808,47403,159726.06,20771,12845,46141,152612,20479,146867.06,12859,9139,14659.06,123069,15714,107355,3251.002,104103.998,7836,0,0,20.38413221,4.786115365,28.59561137,27.36195483,5.494548287,5136,4.764074074,4.475925926,3.438518519,2700,46.80182579,44.92658806,8.846709776,2629,16.42979263,16.28456221,2.69124424,868,5.835265406,5.054301403,1.602196461,1639,16.33583756,15.6835597,5.243935401,,,,,,,,,,,
7/23/2018,295301.042,285515,284465,14176,14717,34901,234503.042,11180,13661,33481,226377,10946,223917.042,10586,9679,13109.04,201129.002,33174,167955.002,6847,161108.002,8677,0,0,27.02800991,6.154776997,35.16583574,34.00895101,7.249057789,6368,4.584668688,4.255954959,3.136855782,2309,45.34535663,44.14224527,9.61361587,4436,20.98408946,20.86102236,2.186900958,626,7.387442573,5.892036753,1.643950995,1306,21.13400444,20.36213314,5.740229062,,,,,,,,,,,
7/30/2018,237158.06,226814,225886,11869,12732,35294,178619.06,10513,11804,31333,172454,10295,170383.06,8236,29608,18066.06,122709,18365,104344,2122,102222,6684,0,0,26.72083483,5.933572711,35.73155621,34.52663591,7.07739094,4768,4.297494781,4.0782881,3.087160752,1916,61.11872827,59.29061103,13.61698957,2013,15.59246713,15.04331013,3.01778809,1293,18.5875513,17.66073871,1.663474692,1462,20.22620272,19.26974639,5.502775169,,,,,,,,,,,
8/6/2018,305226.04,289679,288885,12124,11550,47875,231131.04,14670,10756,42929,220747,14453,223699.04,7432,18323,10377.04,194999,31708,163291,2846,160445,6552,0,0,35.27549451,8.011752137,45.51272431,43.45839268,9.632553408,4915,4.53879047,4.363469762,3.145387905,1637,63.6445744,60.56855101,14.2605588,3078,8.906452763,8.803030303,1.504456328,1122,24.9006993,24.18321678,2.464335664,715,25.36496258,24.00839847,7.081323798,,,,,,,,,,,
8/13/2018,228462,216371,215685,8452,9894,52407,160458,5703,9208,43648,157203,5626,158112,2346,67701,36122,54289,10760,43529,1504,42025,4476,0,0,35.84919571,4.769213584,39.40069773,38.63344132,4.959631199,4013,5.066954644,4.686825054,3.118790497,463,39.03309353,37.64460432,8.797122302,1390,30.4092792,30.24275062,2.089478045,1207,47.42584746,46.75635593,3.639124294,1416,27.49680222,25.95426572,5.883673223,,,,,,,,,,,
8/20/2018,312618,302138,301247,15050,12717,55764,235581,8556,11826,50591,231103,7727,223380,12201,16255,14998,192127,24343,167784,2800,164984,9744,0,0,24.17672414,5.885981117,33.03416149,32.4559302,7.158089323,6762,4.091549296,3.901073105,3.001341382,2982,50.39375813,49.62652796,11.00416125,3845,18.764,18.244,2.186666667,750,7.17120443,6.908167974,2.054453161,2167,20.93022946,20.16395411,6.036552828,,,,,,,,,,,
8/27/2018,306528,297470,296217,12627,19504,62693,218433,5898,18251,59230,212901,5835,211242,7191,10043,16196,185003,27573,157430,2694,154736,7702,0,0,28.36211374,8.254998702,35.05509459,34.1702622,9.765682044,6026,4.297732697,4.178400955,2.823389021,1676,59.24002553,57.9422279,16.74944143,3133,10.47196262,10.19893191,2.372496662,1498,7.136917563,6.522580645,2.020071685,1395,24.78963167,23.96195035,7.882281356,,,,,,,,,,,
9/3/2018,321603.294,312757,311611,12327,16515,62281,235930.294,6877,15369,59876,229514,6852,231870.294,4060,13276,19279,199315.294,44700,154615.294,4448.196,150167.098,7374,0,0,31.99461541,8.490507187,35.89478235,34.90773994,9.263003096,6460,4.428884026,4.38512035,3.030634573,914,57.00883722,55.80688448,14.88593932,3428,14.38725796,14.18613367,2.249219238,1601,9.378057303,8.026554857,3.64011181,1431,26.57031808,25.7465453,7.93363674,,,,,,,,,,,
9/10/2018,314401.1,302071,300955,14964,23252,61828,223737.1,5584,22136,58272,214983,5564,220303.1,3434,16531,16133,187639.1,36996,150643.1,6045,144598.1,10284,0,0,21.75487165,5.436017114,23.6264586,22.69165594,5.755898756,9324,3.577083333,3.5375,2.329166667,960,34.10194758,33.09938114,8.69293775,5494,10.41377091,10.23745174,1.546332046,1554,7.36115993,6.072056239,1.540421793,2276,21.15042191,20.24169569,6.101259041,,,,,,,,,,,
9/17/2018,336739,322920,321869,13900,14675,56382,258894,6788,13624,46837,254647,6761,255121,3773,30633,15701,208787,17415,191372,3453,187919,9190,0,0,28.17138194,6.657236126,31.64107652,31.11893836,7.275703832,8063,3.347826087,3.314995563,2.232475599,1127,63.57983451,62.54367147,15.47961998,3263,7.933488372,7.826511628,1.871162791,2150,11.54867925,11.32264151,1.558867925,2650,24.49461505,23.41471402,6.826662786,,,,,,,,,,,
9/24/2018,317818,311404,310350,12134,15920,67596,227660,6642,14866,64496,224361,6627,225845,1815,14220,17238,194387,35768,158619,3878,154741,7666,0,0,29.67375424,6.118053744,31.76576577,31.30433559,6.458192568,7104,3.229537367,3.192170819,1.818505338,562,61.30186296,60.76823492,12.63309125,3167,14.97262618,14.36869119,1.893071001,1169,5.064306358,4.74566474,1.32117052,2768,26.60085549,25.97685146,7.379937935,,,,,,,,,,,
10/1/2018,398253,388508,387369,11870,15311,62295,310981,9666,14172,56154,307436,9607,308431,2550,12665,13808,281958,15200,266758,4677,262081,7319,0,0,42.48954775,7.139499932,47.31262464,46.77067035,7.771130541,6519,3.1875,3.1725,1.9925,800,70.91373239,70.19894366,11.73641851,3976,25.09151414,24.97670549,2.276206323,601,5.869207003,5.548918641,1.353244078,1942,34.01518901,33.07944364,7.791705777,,,,,,,,,,,
10/8/2018,356450,344552,343244,16514,17103,43413,289080,6854,15793,39117,281800,6534,286771,2309,26125,18398,242248,61075,181173,6805,174368,11459,0,0,25.2276813,6.926520639,26.61237936,25.94005197,7.221603563,10776,3.380673499,3.32942899,2.270863836,683,63.38856994,62.22286013,17.00730689,3832,7.757507844,7.687135814,1.372926939,2231,5.636112879,5.079991513,2.033736474,4713,21.87496937,21.05592992,6.786694438,,,,,,,,,,,
10/15/2018,365402,335458,334090,19363,16767,29504,312500,6631,15399,24758,287326,6607,310227,2273,89236,27064,193927,24279,169648,12558,157090,14345,0,0,21.8052283,3.939003137,22.63947215,20.80810732,4.018810149,13716,3.613672496,3.526232114,2.19872814,629,34.31315277,33.77252611,7.033634272,5649,15.22481072,15.11182295,1.855562027,1717,14.25937008,10.81511811,1.921732283,6350,19.21300095,17.57247291,4.320816241,,,,,,,,,,,
10/22/2018,310809,302498,301245,11220,15464,25964,261878,7503,14211,23608,256029,7397,259414,2464,29065,9066,221283,44950,176333,3037,173296,6209,0,0,42.12884522,8.696086326,48.45969703,47.37217131,9.76603703,5347,2.858468677,2.819025522,2.059164733,862,83.23352166,82.09001883,17.14877589,2655,11.87032086,11.30882353,1.54144385,748,15.0462963,13.83281893,2.847736626,1944,28.25868972,27.38835305,7.106460419,,,,,,,,,,,
10/29/2018,333719,305957,304703,14518,15763,36901,273086,7969,14509,23542,258715,7937,270881,2205,107777,24456,138648,19761,118887,3417,115470,9018,0,0,30.28287869,5.618762475,32.0802937,30.38133586,5.833728091,8444,3.841463415,3.797909408,2.456445993,574,55.05420486,52.59585492,14.38023117,2509,14.89511323,10.70321812,2.91716329,1678,25.31383603,25.04510218,1.946206249,4257,23.4070524,21.37472889,5.783110614,,,,,,,,,,,
11/5/2018,442698,286473,285253,17036,17904,38997,378443,7354,16679,34166,227297,7111,375395,3048,91627,21510,262258,19526,242732,5643,237089,11626,0,0,32.55169448,3.727679339,35.18916385,21.02305962,3.842613423,10668,3.181628392,3.158663883,2.447807933,958,57.2109392,24.9261277,6.816953585,4589,17.76214405,17.13902848,2.89279732,1194,18.76131013,18.30583419,1.280655067,4885,26.44658337,17.0349734,4.630716805,,,,,,,,,,,
11/12/2018,389521,378272,377129,13474,16075,47942,319381,6123,14932,42376,313754,6067,315404,3977,85292,14498,215614,27175,188439,4175,184264,8833,0,0,36.16506283,5.333069172,41.80612245,41.06758548,5.839252584,7546,3.09013209,3.048174048,2.365190365,1287,66.26259214,64.99170762,11.14619165,3256,19.066313,19.02122016,3.445623342,754,24.135181,23.73897059,1.462952489,3536,29.48614686,28.54806964,6.159576079,,,,,,,,,,,
11/19/2018,335279,322199,320653,31962,33907,37367,240322,23683,32361,30282,234432,23578,194067,46255,19795,11746,162526,34192,128334,3260,125074,20065,0,0,11.97542985,3.892848243,33.85656953,33.02320712,7.366428198,5731,3.226942933,3.149225617,2.504046323,14334,66.44585206,64.79158153,14.48181447,2447,10.05502183,10.00087336,2.212227074,1145,9.315568022,9.004207574,1.985507246,2139,10.67686581,10.20866191,3.921172166,,,,,,,,,,,
11/26/2018,382450,370889,368610,24240,33124,27102,309746,12478,30838,23382,301948,12442,293406,16340,57126,22869,213411,32452,180959,4797,176162,15964,0,0,19.40140316,4.595276873,28.07233758,27.37785858,5.847861449,10451,2.963903501,2.865953202,2.220750952,5513,66.5221568,64.79454602,15.26123334,3227,11.02710997,10.98976982,1.902813299,1955,10.84816853,10.54260771,1.546403492,5269,16.0613619,15.48255272,4.513763022,,,,,,,,,,,
12/3/2018,242074,234997,233455,15405,17863,49634,163541,11036,16320,46206,159947,10982,152374,11167,28145,8958,115271,15510,99761,2275,97486,8489,0,0,19.26316409,4.546354105,35.29256428,34.55756312,6.727356961,4317,2.676653883,2.575743049,2.289549377,4172,63.80476983,62.97115918,13.88519135,1803,23.64175258,21.43298969,2.577319588,388,13.23847601,12.85606773,1.414393227,2126,16.01384381,15.44233954,5.759819832,,,,,,,,,,,
